V1,V2,V3,V4
weaksubj,미세함,1,positive
strongsubj,미소,2,positive
weaksubj,미소를 보냄을,1,positive
weaksubj,미숙하다,-1,negative
weaksubj,미숙하여,-1,negative
weaksubj,미숙한,-1,negative
weaksubj,미안하게,-1,negative
weaksubj,미안하고,-1,negative
strongsubj,미안하고 딱하게,-2,negative
strongsubj,미안하고 딱하다,-2,negative
weaksubj,미안하다,-1,negative
weaksubj,미안하여,-1,negative
strongsubj,미안하여 어색하다,-2,negative
weaksubj,미안함,-1,negative
weaksubj,미약하다,-1,negative
strongsubj,미운,-2,negative
strongsubj,미운 듯한,-2,negative
strongsubj,미운 듯한 데가,-2,negative
strongsubj,미운 사람을,-2,negative
strongsubj,미운 얼굴이나,-2,negative
strongsubj,미운 짓을,-2,negative
strongsubj,미움을,-2,negative
strongsubj,미움을 받을,-2,negative
strongsubj,미움을 받을 만한,-2,negative
strongsubj,미워하고,-2,negative
strongsubj,미워하고 깎아내리려,-2,negative
strongsubj,미워하고 꺼림,-2,negative
strongsubj,미워하는,-2,negative
strongsubj,미워하는 감정,-2,negative
strongsubj,미워하는 기색,-2,negative
strongsubj,미워하는 마음,-2,negative
strongsubj,미워하는 생각이나,-2,negative
strongsubj,미워하다,-2,negative
strongsubj,미워할,-2,negative
strongsubj,미워함,-2,negative
strongsubj,미워함을,-2,negative
strongsubj,미워함을 이르는,-2,negative
strongsubj,미워해,-2,negative
strongsubj,미인,2,positive
strongsubj,미천한,-2,negative
strongsubj,미천한 사람을,-2,negative
strongsubj,미치겠다,-2,negative
weaksubj,미치지 못하게,-1,negative
weaksubj,미치지 못함을,-1,negative
weaksubj,미치지 못해,-1,negative
strongsubj,미친,-2,negative
strongsubj,미친 사람처럼,-2,negative
strongsubj,미친 증세가,-2,negative
weaksubj,미친개의,-1,negative
weaksubj,미칠 만하게,-1,negative
strongsubj,미혹한,-2,negative
strongsubj,미혹한 마음,-2,negative
weaksubj,믿고,1,positive
weaksubj,믿고 의지하다,1,positive
weaksubj,믿다,1,positive
strongsubj,믿을 만하고,2,positive
weaksubj,믿을 수 없을 정도로,1,positive
weaksubj,믿음,1,positive
strongsubj,믿음성,2,positive
strongsubj,믿음성 있게,2,positive
weaksubj,믿음을,1,positive
strongsubj,믿음직스러운,2,positive
strongsubj,믿음직스러워,2,positive
strongsubj,믿음직스럽게,2,positive
strongsubj,믿음직스럽고,2,positive
strongsubj,믿음직스럽다,2,positive
strongsubj,믿음직하고,2,positive
strongsubj,믿음직할,2,positive
strongsubj,믿음직할 정도로,2,positive
strongsubj,믿지 못하는,-2,negative
strongsubj,믿지 못하다,-2,negative
strongsubj,믿지 못할,-2,negative
strongsubj,믿지 아니하거나,-2,negative
weaksubj,밀려나다,-1,negative
strongsubj,밀려나지 않고,0,neutral
weaksubj,밀린 사람,-1,negative
strongsubj,밉게,-2,negative
strongsubj,밉게 노는,-2,negative
strongsubj,밉게 보이는,-2,negative
strongsubj,밉게 생긴,-2,negative
strongsubj,밉게 여기거나,-2,negative
strongsubj,밉게 여기는,-2,negative
strongsubj,밉다,-2,negative
strongsubj,밉살스러운,-2,negative
strongsubj,밉살스러운 데가,-2,negative
strongsubj,밉살스럽게,-2,negative
strongsubj,밉살스럽게 달라붙어,-2,negative
strongsubj,밉살스럽게 이리저리로,-2,negative
strongsubj,밉살스럽게 재깔이며,-2,negative
strongsubj,밉살스럽게 지껄이며,-2,negative
strongsubj,밉살스럽고,-2,negative
strongsubj,밉살스럽고 짓궃게,-2,negative
weaksubj,밋밋하다,-1,negative
weaksubj,ㅂㅅ,-1,negative
strongsubj,바닥이 훤하게,0,neutral
strongsubj,바라거나,0,neutral
weaksubj,바라거나 의지하다,1,positive
strongsubj,바라거나 탐내는,0,neutral
strongsubj,바라는,0,neutral
weaksubj,바라진,-1,negative
weaksubj,바라진 상태,-1,negative
weaksubj,바람을 피우며,-1,negative
strongsubj,바람이 없고,0,neutral
strongsubj,바람직스럽다,2,positive
strongsubj,바람직하다,2,positive
strongsubj,바람직한,2,positive
weaksubj,바래서,-1,negative
weaksubj,바로잡다,1,positive
weaksubj,바로잡아 새로운,1,positive
strongsubj,바르거나,2,positive
strongsubj,바르거나 옳게,2,positive
strongsubj,바르게,2,positive
weaksubj,바르게 고치다,1,positive
weaksubj,바르게 만들다,1,positive
strongsubj,바르고,2,positive
strongsubj,바르고 곧게,2,positive
strongsubj,바르고 곧다,2,positive
strongsubj,바르다,2,positive
strongsubj,바르며,2,positive
strongsubj,바르며 상냥하게,2,positive
strongsubj,바르며 상냥하다,2,positive
weaksubj,바르지 못하고,-1,negative
weaksubj,바르지 못하다,-1,negative
weaksubj,바르지 못한,-1,negative
weaksubj,바르지 못함,-1,negative
weaksubj,바르지 아니하고,-1,negative
strongsubj,바른,2,positive
strongsubj,바른 도리,2,positive
strongsubj,바른 말이나,2,positive
strongsubj,바른 일과,2,positive
strongsubj,바른 정치,2,positive
weaksubj,바른 정치로,1,positive
strongsubj,바른 지혜로써,2,positive
strongsubj,바를 이루어,2,positive
strongsubj,바보,-2,negative
weaksubj,바보같이,-1,negative
weaksubj,바보같이 웃는,-1,negative
weaksubj,바쁘게,-1,negative
weaksubj,바스러질 정도로,-1,negative
weaksubj,바이러스,-1,negative
weaksubj,바지직대다,-1,negative
weaksubj,바짝 재촉하다,-1,negative
strongsubj,박복함,0,neutral
weaksubj,박약,-1,negative
strongsubj,박탈되고,-2,negative
strongsubj,박탈되어,-2,negative
strongsubj,박탈하고,-2,negative
strongsubj,박탈하다,-2,negative
strongsubj,박탈하여,-2,negative
strongsubj,박할,-2,negative
strongsubj,박할하다,-2,negative
strongsubj,반가운,2,positive
strongsubj,반가운 비,2,positive
strongsubj,반갑다,2,positive
strongsubj,반기다,2,positive
strongsubj,반기지 않는,-2,negative
strongsubj,반대하거나,-2,negative
strongsubj,반대하다,-2,negative
strongsubj,반드러운,2,positive
strongsubj,반드러운 모양,2,positive
strongsubj,반드럽게,2,positive
strongsubj,반드럽다,2,positive
strongsubj,반드르르하다,2,positive
weaksubj,반들반들,1,positive
weaksubj,반들반들 윤기가,1,positive
weaksubj,반들반들하다,1,positive
weaksubj,반듯하게,1,positive
weaksubj,반듯하고,1,positive
strongsubj,반듯하고 의젓한,2,positive
strongsubj,반란,-2,negative
strongsubj,반반하게,-2,negative
strongsubj,반반하게 생긴,-2,negative
strongsubj,반발하다,-2,negative
weaksubj,반벙어리처럼,-1,negative
weaksubj,반성하고,1,positive
strongsubj,반신불수가,-2,negative
strongsubj,반신불수가 되는,-2,negative
strongsubj,반역,-2,negative
strongsubj,반역을,-2,negative
strongsubj,반역을 꾀함,-2,negative
weaksubj,반지랍지 못한,-1,negative
weaksubj,반품남,-1,negative
weaksubj,반품녀,-1,negative
weaksubj,반하다,1,positive
strongsubj,반항하다,-2,negative
strongsubj,반항하려는,-2,negative
strongsubj,반항하려는 말이나,-2,negative
strongsubj,반항하여,-2,negative
weaksubj,반해버리다,1,positive
weaksubj,반했다,1,positive
strongsubj,받는 괴로움,-2,negative
strongsubj,받는 벌,-2,negative
strongsubj,받는 재앙,-2,negative
strongsubj,받는 해,-2,negative
weaksubj,받다,1,positive
strongsubj,받들어 공경하다,2,positive
strongsubj,받아들여지지 않고,-2,negative
strongsubj,받아들이기는커녕,-2,negative
strongsubj,받아들이지 않고,-2,negative
weaksubj,받지 못하게,-1,negative
weaksubj,받지 못하다,-1,negative
strongsubj,발기 불능,-2,negative
weaksubj,발길질을,-1,negative
weaksubj,발길질을 하다,-1,negative
strongsubj,발끈 성을,-2,negative
strongsubj,발끈대다,-2,negative
weaksubj,발달된,1,positive
weaksubj,발달된 문명,1,positive
weaksubj,발달하게 되다,1,positive
weaksubj,발달하게 하다,1,positive
weaksubj,발라서,1,positive
weaksubj,발라서 흐뭇하다,1,positive
strongsubj,발랄하다,2,positive
weaksubj,발연기,-1,negative
weaksubj,발열,-1,negative
strongsubj,발열과,0,neutral
weaksubj,발열과 오한,-1,negative
strongsubj,발열이,0,neutral
weaksubj,발육되지 못하여,-1,negative
strongsubj,발육이 장애를,-2,negative
weaksubj,발을 헛디디거나,-1,negative
strongsubj,발작,-2,negative
weaksubj,발전,1,positive
weaksubj,발전되도록,1,positive
weaksubj,발전시키는,1,positive
weaksubj,발전시키는 일,1,positive
weaksubj,발전이나,1,positive
weaksubj,발전하게 하다,1,positive
weaksubj,발전하는,1,positive
weaksubj,발전하다,1,positive
weaksubj,발컨,-1,negative
weaksubj,발휘하지 못하다,-1,negative
strongsubj,밝게,2,positive
weaksubj,밝게 빛나거나,1,positive
strongsubj,밝게 통달하는,2,positive
strongsubj,밝고,2,positive
strongsubj,밝고 강렬하게,2,positive
strongsubj,밝고 경쾌하다,2,positive
strongsubj,밝고 똑똑하다,2,positive
strongsubj,밝고 똑똑한,2,positive
strongsubj,밝고 보드랍게,2,positive
strongsubj,밝고 선명하다,2,positive
weaksubj,밝고 선명한,1,positive
strongsubj,밝고 어질다,2,positive
strongsubj,밝고 큰 덕,2,positive
strongsubj,밝고 환함,2,positive
strongsubj,밝고 활기가,2,positive
strongsubj,밝다,2,positive
strongsubj,밝아서,2,positive
strongsubj,밝은,2,positive
strongsubj,밝은 마음,2,positive
strongsubj,밝은 빛이,2,positive
strongsubj,밝은 사람,2,positive
strongsubj,밝은 재주,2,positive
strongsubj,밝은 지혜와,2,positive
weaksubj,밝지 못하고,-1,negative
strongsubj,밥이나 축내는,-2,negative
strongsubj,방긋,2,positive
strongsubj,방긋 웃는,2,positive
strongsubj,방긋 웃다,2,positive
strongsubj,방긋방긋,2,positive
strongsubj,방긋방긋 웃는,2,positive
strongsubj,방긋방긋 웃다,2,positive
strongsubj,방면에 능하고,2,positive
weaksubj,방자하고,-1,negative
weaksubj,방자한,-1,negative
weaksubj,방자한 태도로,-1,negative
strongsubj,방정,-2,negative
strongsubj,방정맞게,-2,negative
strongsubj,방정맞게 계속,-2,negative
strongsubj,방정맞게 까불거나,-2,negative
strongsubj,방정맞게 까불며,-2,negative
weaksubj,방정맞게 씰룩거리는,-1,negative
strongsubj,방정맞게 오몰거리며,-2,negative
strongsubj,방정맞게 움직이거나,-2,negative
strongsubj,방정맞게 움직이며,-2,negative
strongsubj,방정맞게 행동하다,-2,negative
strongsubj,방정맞고,-2,negative
strongsubj,방정맞은,-2,negative
strongsubj,방정맞은 사람을,-2,negative
strongsubj,방정을 떠는,-2,negative
strongsubj,방정을 떨다,-2,negative
weaksubj,방치되다,-1,negative
strongsubj,방탕하게,-2,negative
strongsubj,방탕하게 놀기를,-2,negative
strongsubj,방탕하게 놀아나는,-2,negative
strongsubj,방탕하고,-2,negative
weaksubj,방탕하다,-1,negative
strongsubj,방탕한,-2,negative
strongsubj,방탕한 기질,-2,negative
weaksubj,방탕한 사람을,-1,negative
strongsubj,방탕한 짓을,-2,negative
strongsubj,방해가,-2,negative
strongsubj,방해가 되거나,-2,negative
strongsubj,방해가 되는,-2,negative
strongsubj,방해가 되다,-2,negative
strongsubj,방해하거나,-2,negative
strongsubj,방해하거나 막다,-2,negative
strongsubj,방해하는,-2,negative
strongsubj,방해하는 악업을,-2,negative
strongsubj,방해하는 조건,-2,negative
strongsubj,방해하는 짓,-2,negative
strongsubj,방해하는 짓을,-2,negative
strongsubj,방해하다,-2,negative
strongsubj,방해하던,-2,negative
strongsubj,방해하던 일,-2,negative
strongsubj,방해하여,-2,negative
strongsubj,방해함,-2,negative
weaksubj,방향도 없이,-1,negative
weaksubj,배가 떠남,-1,negative
weaksubj,배가 아프고,-1,negative
weaksubj,배가 아프다,-1,negative
weaksubj,배가 아프며,-1,negative
strongsubj,배를 곯다,-2,negative
strongsubj,배반하다,-2,negative
strongsubj,배반함,-2,negative
strongsubj,배신하다,-2,negative
strongsubj,배신하여,-2,negative
strongsubj,배우는,0,neutral
weaksubj,배우다,1,positive
weaksubj,배우지 못하여,-1,negative
weaksubj,배우지 못한,-1,negative
strongsubj,배워지고,0,neutral
weaksubj,배워지고 닦이다,1,positive
strongsubj,배은망덕,-2,negative
strongsubj,배척되다,-2,negative
strongsubj,배척하다,-2,negative
strongsubj,배탈,-2,negative
weaksubj,뱀과 같이,-1,negative
strongsubj,버겁다,-2,negative
strongsubj,버그러져,-2,negative
strongsubj,버그러진,-2,negative
strongsubj,버그러진 데가,-2,negative
strongsubj,버그러진 모양,-2,negative
strongsubj,버려두어,-2,negative
strongsubj,버려지다,-2,negative
strongsubj,버릇,0,neutral
strongsubj,버릇없게,-2,negative
strongsubj,버릇없게 굴다,-2,negative
strongsubj,버릇없고,-2,negative
strongsubj,버릇없는,-2,negative
strongsubj,버릇없는 짓을,-2,negative
strongsubj,버릇없이,-2,negative
strongsubj,버릇없이,-2,negative
strongsubj,버릇없이 경솔하게,-2,negative
strongsubj,버릇없이 구는,-2,negative
strongsubj,버릇없이 구는 태도로,-2,negative
strongsubj,버릇없이 굴다,-2,negative
strongsubj,버릇없이 까부는,-2,negative
strongsubj,버릇없이 까불다,-2,negative
strongsubj,버릇없이 행동하는,-2,negative
strongsubj,버릇없이 행동하다,-2,negative
strongsubj,버릇없이 흔들거나,-2,negative
strongsubj,버릇이 없거나,-2,negative
strongsubj,버릇이 없다,-2,negative
strongsubj,버리다,-2,negative
strongsubj,버린다는,-2,negative
weaksubj,버성기어,-1,negative
strongsubj,버젓하고 당당하게,2,positive
strongsubj,버젓하고 당당하다,2,positive
strongsubj,버젓하지,0,neutral
strongsubj,버젓하지 못하다,-2,negative
strongsubj,버티거나 반항하다,-2,negative
weaksubj,버프,1,positive
strongsubj,벅차다,0,neutral
strongsubj,번거로운,-2,negative
strongsubj,번거로운 일을,-2,negative
strongsubj,번거롭게,-2,negative
strongsubj,번거롭게 굴어,-2,negative
strongsubj,번거롭다,-2,negative
strongsubj,번드럽게,0,neutral
strongsubj,번드럽다,0,neutral
weaksubj,번듯이,1,positive
weaksubj,번듯하게,1,positive
weaksubj,번듯하고,1,positive
weaksubj,번듯하고 의젓한,1,positive
strongsubj,번지르르하게,0,neutral
strongsubj,번지르르하게 나다,0,neutral
strongsubj,번창한,2,positive
strongsubj,번창한 집안,2,positive
weaksubj,번하다,1,positive
strongsubj,벌,-2,negative
weaksubj,벌레가 나오는,-1,negative
strongsubj,벌로,-2,negative
strongsubj,벌로 내는,-2,negative
strongsubj,벌받을,-2,negative
strongsubj,벌받을 일을,-2,negative
weaksubj,벌벌 떨릴,-1,negative
weaksubj,벌벌 떨며,-1,negative
strongsubj,벌을,0,neutral
weaksubj,벌을 받거나,-1,negative
strongsubj,벌을 받다,-2,negative
strongsubj,벌을 주다,0,neutral
strongsubj,범인,-2,negative
strongsubj,범죄,-2,negative
strongsubj,범죄 사실을,-2,negative
strongsubj,범죄 행위나,-2,negative
strongsubj,범죄로,-2,negative
strongsubj,범죄로 인해,-2,negative
strongsubj,범죄를,-2,negative
strongsubj,범죄를 저지르도록,-2,negative
strongsubj,범죄를 저지른,-2,negative
strongsubj,범죄를 한,-2,negative
strongsubj,범죄에,-2,negative
strongsubj,범죄에 가담시키거나,-2,negative
strongsubj,범죄에 의하여,-2,negative
weaksubj,범죄자,-1,negative
strongsubj,범죄자들의,-2,negative
strongsubj,범죄적인,-2,negative
strongsubj,범죄적인 행위,-2,negative
strongsubj,법률에 위반되어,-2,negative
weaksubj,법석이는 짓을,-1,negative
weaksubj,법을 무시하고,-1,negative
strongsubj,법을 위반한,-2,negative
weaksubj,벗,1,positive
weaksubj,벗어나,-1,negative
strongsubj,벗어나 틀어지다,-2,negative
weaksubj,벗어나다,-1,negative
weaksubj,벗어나지 못하다,-1,negative
weaksubj,벗어남이 없이,1,positive
strongsubj,벙글거리며,0,neutral
strongsubj,벙긋,2,positive
strongsubj,벙긋 웃는,2,positive
strongsubj,벙긋 웃다,2,positive
strongsubj,벙긋벙긋,2,positive
strongsubj,벙긋벙긋 웃는,2,positive
strongsubj,벙긋벙긋 웃다,2,positive
weaksubj,벙벙한,-1,negative
weaksubj,벙벙한 모양,-1,negative
weaksubj,베푸는,1,positive
strongsubj,베푸는 마음이,2,positive
strongsubj,베푸는 사랑,2,positive
strongsubj,베푸는 사랑과,2,positive
strongsubj,베푸는 정,2,positive
weaksubj,베풀거나,1,positive
weaksubj,베풀다,1,positive
weaksubj,베풀어,1,positive
weaksubj,베풀어 주는,1,positive
weaksubj,베풀어 주다,1,positive
weaksubj,베풀어 줌,1,positive
weaksubj,베풀어서,1,positive
weaksubj,베풀어져,1,positive
weaksubj,베풀어져 주어지다,1,positive
weaksubj,베풀어지다,1,positive
weaksubj,벼르다,-1,negative
strongsubj,벼슬을 박탈하고,-2,negative
strongsubj,벼슬이 박탈되고,-2,negative
weaksubj,변덕스러워,-1,negative
strongsubj,변변찮은,-2,negative
strongsubj,변변찮은 고통이나,-2,negative
